text,label,product quality,reputation & heritage,customer service,social impact,ethical practices,sustainability
aint gunna thats,product quality,1,0,0,0,0,0
aint gunna thats,product quality,1,0,0,0,0,0
aint gunna thas shoulda,product quality,1,0,0,0,0,0
aint gunna thats bout,product quality,1,0,0,0,0,0
thats gunna thats going,product quality,1,0,0,0,0,0
aint gunna thats,product quality,1,0,0,0,0,0
aint gunna dat yonna,product quality,1,0,0,0,0,0
thats gunna thats,product quality,1,0,0,0,0,0
acting real unusual sending meeee,product quality,1,0,0,0,0,0
damn got,product quality,1,0,0,0,0,0
would buy perfume like perfume taste pleasure,product quality,1,0,0,0,0,0
black,product quality,1,0,0,0,0,0
blue chanel,product quality,1,0,0,0,0,0
bulgary blue,product quality,1,0,0,0,0,0
hugo boo,product quality,1,0,0,0,0,0
vip tradicional ch isee miyakee one million jeanpaul,product quality,1,0,0,0,0,0
baron dandy brummel,product quality,1,0,0,0,0,0
creed,product quality,1,0,0,0,0,0
hugo bos el one million,product quality,1,0,0,0,0,0
el bvlgari main black,product quality,1,0,0,0,0,0
im one hate perfume smell like rose,product quality,1,0,0,0,0,0
rem doesnt smell like lavender tbh,product quality,1,0,0,0,0,0
anyone know perfume smell fresh like youve showered,product quality,1,0,0,0,0,0
want smell like wild berry bad suggestion pleaseee,product quality,1,0,0,0,0,0
smell like lily valley girl say,product quality,1,0,0,0,0,0
someone recommend vanilla perfume like smell like cooky,product quality,1,0,0,0,0,0
someone know perfume spring fragrance smell fresh,product quality,1,0,0,0,0,0
want find fragrance thats like fresh rain suggestion arent crazy expensive,product quality,1,0,0,0,0,0
lilyofthevalley,product quality,1,0,0,0,0,0
anyone know perfume got strawberry smell,product quality,1,0,0,0,0,0
vivienne westwood,product quality,1,0,0,0,0,0
harry winston cartier tiffany co bvlgary chopard real jewelry brand,product quality,1,0,0,0,0,0
pandora,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
j self reward gksi,product quality,1,0,0,0,0,0
lauren swarovski always favourite jewellery brand,product quality,1,0,0,0,0,0
forgot cartier,product quality,1,0,0,0,0,0
dior louis vuitton,product quality,1,0,0,0,0,0
im pandora swarovski girl,product quality,1,0,0,0,0,0
prettylittleindiangirl forgot van cleef,product quality,1,0,0,0,0,0
young truly humble god never getting,product quality,1,0,0,0,0,0
actually cooking creates reasonable doubt,product quality,1,0,0,0,0,0
yall think bad lawyer man workingggggggggg,product quality,1,0,0,0,0,0
bro literally take trial lyric,product quality,1,0,0,0,0,0
olympic level reaching,product quality,1,0,0,0,0,0
friend named,product quality,1,0,0,0,0,0
defending man friend,product quality,1,0,0,0,0,0
lyric open interpretation lyric artistic expression lyric shouldnt used evidence court,product quality,1,0,0,0,0,0
final level gaslighting,product quality,1,0,0,0,0,0
lyric shouldnt brought court perhaps he running around friend named twelve,product quality,1,0,0,0,0,0
go twitter search ysl tattoo,product quality,1,0,0,0,0,0
im staying curious one,product quality,1,0,0,0,0,0
sigh open twitter,product quality,1,0,0,0,0,0
tatto didnt come made ashy,product quality,1,0,0,0,0,0
yfn member didnt snitch thug rival gang,product quality,1,0,0,0,0,0
vid,product quality,1,0,0,0,0,0
thats cartel stuff bruh,product quality,1,0,0,0,0,0
welp,product quality,1,0,0,0,0,0
dont watch yall almost threw,product quality,1,0,0,0,0,0
wasnt bad,product quality,1,0,0,0,0,0
shes soo pretty,product quality,1,0,0,0,0,0
love girl much adorable,product quality,1,0,0,0,0,0
wise pretty timw,product quality,1,0,0,0,0,0
body omg,product quality,1,0,0,0,0,0
first hairstyle suited,product quality,1,0,0,0,0,0
karl fendi,product quality,1,0,0,0,0,0
one day ill,product quality,1,0,0,0,0,0
miss karl fashion show,product quality,1,0,0,0,0,0
bella mean beautiful,product quality,1,0,0,0,0,0
lov,product quality,1,0,0,0,0,0
wisdom kaye fashion icon,product quality,1,0,0,0,0,0
wisdom kaye alton mason top tier gorgeous fashion icon,product quality,1,0,0,0,0,0
one touch wisdom man playing different game,product quality,1,0,0,0,0,0
casually wearing figure fit nothing lavish,product quality,1,0,0,0,0,0
remember first skeleton ap like yesterday,product quality,1,0,0,0,0,0
style cohesive thought individuality,product quality,1,0,0,0,0,0
wisdom doubt one best fashion creatives,product quality,1,0,0,0,0,0
much bro wearing bank acc right payday,product quality,1,0,0,0,0,0
wisdom world living,product quality,1,0,0,0,0,0
met last year nyfw sweet extremely tall well like giant lol,product quality,1,0,0,0,0,0
bella supporting n cheering people cutee,customer service,0,0,1,0,0,0
bella gorgeous,product quality,1,0,0,0,0,0
bella heart,product quality,1,0,0,0,0,0
bella adorable,product quality,1,0,0,0,0,0
kenny bella gigi literal queen love,product quality,1,0,0,0,0,0
bella angel,product quality,1,0,0,0,0,0
bella bella,product quality,1,0,0,0,0,0
bella everything igh,product quality,1,0,0,0,0,0
omg kendall soo beautiful bella soo cute,product quality,1,0,0,0,0,0
bell cute awww shes supportive,customer service,0,0,1,0,0,0
chrome heart roll royce would go hard hel,product quality,1,0,0,0,0,0
gonna get gramps chrome heart walker,product quality,1,0,0,0,0,0
ima need dog sippin chrome heart water,product quality,1,0,0,0,0,0
ngl full chrome heart kitchenware would,product quality,1,0,0,0,0,0
need chrome heart lament configuration,product quality,1,0,0,0,0,0
chrome heart rubix cube kinda go hard,product quality,1,0,0,0,0,0
pulling da cromehearts walker,product quality,1,0,0,0,0,0
chrome heart everywhere damn near said prayer,product quality,1,0,0,0,0,0
bro forgot chrome heart door,product quality,1,0,0,0,0,0
chrome jearts bowl,product quality,1,0,0,0,0,0
rack hat wild,product quality,1,0,0,0,0,0
chrome heart,product quality,1,0,0,0,0,0
im buying hat glass two rack dont care rich ill,product quality,1,0,0,0,0,0
robux fit,product quality,1,0,0,0,0,0
dis hate aint know looked like fr,product quality,1,0,0,0,0,0
actually yeat,product quality,1,0,0,0,0,0
ever nba game,product quality,1,0,0,0,0,0
k hat,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
song,product quality,1,0,0,0,0,0
bro praying tote bag would show,product quality,1,0,0,0,0,0
keep stuff inventory,product quality,1,0,0,0,0,0
bringing ur valuable u u leave ur house,product quality,1,0,0,0,0,0
think bro want tote bag,product quality,1,0,0,0,0,0
back future predicted,product quality,1,0,0,0,0,0
brandon wanted see tote bag,product quality,1,0,0,0,0,0
bro sneak ready ye,product quality,1,0,0,0,0,0
stuff back bling,product quality,1,0,0,0,0,0
ive heard denim head sick fade,product quality,1,0,0,0,0,0
type style kid back future,product quality,1,0,0,0,0,0
chrome heart scam,product quality,1,0,0,0,0,0
send red one shanghai market huge market make,product quality,1,0,0,0,0,0
handled like bos,product quality,1,0,0,0,0,0
big marketing move fromfor chrome heart,product quality,1,0,0,0,0,0
im sorry happened man youll bounce back better ever im sure,product quality,1,0,0,0,0,0
nice marketing genius,product quality,1,0,0,0,0,0
way handled situation show character good person,product quality,1,0,0,0,0,0
crazy run guy wearing chrome heart,product quality,1,0,0,0,0,0
u need green one,sustainability,0,0,0,0,0,1
learn take loss like still maintain faith care progress fast,product quality,1,0,0,0,0,0
sound like ariana grande little bit,product quality,1,0,0,0,0,0
sound like kehlani,product quality,1,0,0,0,0,0
shes fine omg,product quality,1,0,0,0,0,0
didnt work cool kick,product quality,1,0,0,0,0,0
wink smooth,product quality,1,0,0,0,0,0
shes prettiest girl ive seen tic tok,product quality,1,0,0,0,0,0
need speek,product quality,1,0,0,0,0,0
negotiation skill,product quality,1,0,0,0,0,0
voiceee,product quality,1,0,0,0,0,0
shes gorgeous,product quality,1,0,0,0,0,0
love u dawg u really gotta get interior designer cmon bro,product quality,1,0,0,0,0,0
bro hire interior designer,product quality,1,0,0,0,0,0
sent irs,product quality,1,0,0,0,0,0
broke people telling design home,product quality,1,0,0,0,0,0
bro buying stuff randomly,product quality,1,0,0,0,0,0
way commenting see,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
crib hard,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
basketball hoop chain chrome heart,product quality,1,0,0,0,0,0
dont typically ask record,product quality,1,0,0,0,0,0
rated brand,product quality,1,0,0,0,0,0
chrome heart shirt quality as,product quality,1,0,0,0,0,0
chrome heart japan right,product quality,1,0,0,0,0,0
thats opium,product quality,1,0,0,0,0,0
brother rich rocking chrome heart,product quality,1,0,0,0,0,0
cool haram,product quality,1,0,0,0,0,0
favorite designer store,product quality,1,0,0,0,0,0
ive recently discovered already picked couple peices,product quality,1,0,0,0,0,0
stormi baby,product quality,1,0,0,0,0,0
kardashian nanny,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
giving unlimited fund,product quality,1,0,0,0,0,0
wanna,product quality,1,0,0,0,0,0
u,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
think im lost cant find instagram,product quality,1,0,0,0,0,0
zana,product quality,1,0,0,0,0,0
oh airpods ahh hair,product quality,1,0,0,0,0,0
look fire asf tbh,product quality,1,0,0,0,0,0
unfortunately tuff,product quality,1,0,0,0,0,0
carti dog wearing chrome heart,product quality,1,0,0,0,0,0
chromehearts crusader,product quality,1,0,0,0,0,0
whats minimum hair length required,product quality,1,0,0,0,0,0
dawg need braid,product quality,1,0,0,0,0,0
drake type haircut,product quality,1,0,0,0,0,0
whats song playing,product quality,1,0,0,0,0,0
chin king know song name,product quality,1,0,0,0,0,0
whats favorite elf bar tell everything,product quality,1,0,0,0,0,0
hell drake,product quality,1,0,0,0,0,0
old guitar teacher black label society,product quality,1,0,0,0,0,0
motrhead knew gonna answer,product quality,1,0,0,0,0,0
dont know drake im asking got,product quality,1,0,0,0,0,0
snoop dogg era chrome none drake stuff,product quality,1,0,0,0,0,0
ive never happy actually made video tysm,product quality,1,0,0,0,0,0
drake chrome cullinan nice tho,product quality,1,0,0,0,0,0
know fool people,product quality,1,0,0,0,0,0
sent especially drake question,product quality,1,0,0,0,0,0
conclusion,product quality,1,0,0,0,0,0
hahaconversation oh theyre racist,product quality,1,0,0,0,0,0
perfect one friend tried eat rock childits im one friend,product quality,1,0,0,0,0,0
get ring,product quality,1,0,0,0,0,0
yo ring dude,product quality,1,0,0,0,0,0
make mint,product quality,1,0,0,0,0,0
licorice taste like,product quality,1,0,0,0,0,0
audio much potential,product quality,1,0,0,0,0,0
even taste like,product quality,1,0,0,0,0,0
whats boba place called u guy,product quality,1,0,0,0,0,0
bros named shoe,product quality,1,0,0,0,0,0
bro look like someone would wear rick owen,product quality,1,0,0,0,0,0
literally person get away,product quality,1,0,0,0,0,0
spin spin spin,product quality,1,0,0,0,0,0
fashion,product quality,1,0,0,0,0,0
hate rick owen,product quality,1,0,0,0,0,0
really caught bruh lacking w pant,product quality,1,0,0,0,0,0
rick father son holy spirit,product quality,1,0,0,0,0,0
make fashion statement,product quality,1,0,0,0,0,0
someone pant rick,product quality,1,0,0,0,0,0
need ill wither dust,product quality,1,0,0,0,0,0
britney manson fashion,product quality,1,0,0,0,0,0
lot skullgirls character would def use,product quality,1,0,0,0,0,0
need,product quality,1,0,0,0,0,0
bayonetta,product quality,1,0,0,0,0,0
wish,product quality,1,0,0,0,0,0
britney manson,product quality,1,0,0,0,0,0
want need,product quality,1,0,0,0,0,0
need,product quality,1,0,0,0,0,0
rosario vampire vibe,product quality,1,0,0,0,0,0
bro know spend money,product quality,1,0,0,0,0,0
chrome heart heated floor,product quality,1,0,0,0,0,0
style bro ur tax bracket,product quality,1,0,0,0,0,0
know paid like million plus car,product quality,1,0,0,0,0,0
drake taste immaculate,product quality,1,0,0,0,0,0
majestic,product quality,1,0,0,0,0,0
ordered one,product quality,1,0,0,0,0,0
one talking forged carbon hood oh,product quality,1,0,0,0,0,0
shi beautiful brah,product quality,1,0,0,0,0,0
jgfcipbsab beautiful,product quality,1,0,0,0,0,0
bro life trap house,product quality,1,0,0,0,0,0
imagine scary night,product quality,1,0,0,0,0,0
rick owen,product quality,1,0,0,0,0,0
nah buggin one,product quality,1,0,0,0,0,0
bro jus tryn different,product quality,1,0,0,0,0,0
like,product quality,1,0,0,0,0,0
house look part homeless part million dollar modern home,product quality,1,0,0,0,0,0
tv crib crazy,product quality,1,0,0,0,0,0
blud living saw,product quality,1,0,0,0,0,0
expected,product quality,1,0,0,0,0,0
buts rick owen,product quality,1,0,0,0,0,0
love fashion cant always agree w vision,product quality,1,0,0,0,0,0
dont like rick owen design either basic something top people meat riding rick owen look like converse,product quality,1,0,0,0,0,0
love rick he gotta let long hair go man balding,product quality,1,0,0,0,0,0
literally zoolander,product quality,1,0,0,0,0,0
rick owen bro,product quality,1,0,0,0,0,0
hell nah,product quality,1,0,0,0,0,0
brutalismus background yes,product quality,1,0,0,0,0,0
wheres carti,product quality,1,0,0,0,0,0
thing im wearing rick owen shoe,product quality,1,0,0,0,0,0
man allergic number,product quality,1,0,0,0,0,0
never three,product quality,1,0,0,0,0,0
thats bro,product quality,1,0,0,0,0,0
third one always fact tho,product quality,1,0,0,0,0,0
doc comfy,product quality,1,0,0,0,0,0
rd would alexander mcqueens,product quality,1,0,0,0,0,0
doc marten comfy idc kind wore,product quality,1,0,0,0,0,0
shoe guy,product quality,1,0,0,0,0,0
rick def walking shoe,product quality,1,0,0,0,0,0
boy say three,product quality,1,0,0,0,0,0
rick owen fucking weirdo,product quality,1,0,0,0,0,0
rick owen boyfriend wtf bro,product quality,1,0,0,0,0,0
get,product quality,1,0,0,0,0,0
one burst laughing xdd,product quality,1,0,0,0,0,0
stupid lmao,product quality,1,0,0,0,0,0
rick owen,product quality,1,0,0,0,0,0
strange,product quality,1,0,0,0,0,0
know sam smith gonna wear one,product quality,1,0,0,0,0,0
like,product quality,1,0,0,0,0,0
baymax ahhhhh outfit,product quality,1,0,0,0,0,0
got laptop back pocket,product quality,1,0,0,0,0,0
without hood honestly really cute,product quality,1,0,0,0,0,0
period thru pant safe,product quality,1,0,0,0,0,0
amongus hoodie,product quality,1,0,0,0,0,0
xnne nah hahahhaha,product quality,1,0,0,0,0,0
would wear,product quality,1,0,0,0,0,0
one mentioning scrappy pokemon crazy,product quality,1,0,0,0,0,0
mrshex among u,product quality,1,0,0,0,0,0
gojo need thisunknown,product quality,1,0,0,0,0,0
wait kinda like,product quality,1,0,0,0,0,0
im dying shoe,product quality,1,0,0,0,0,0
shes bratz doll omg,product quality,1,0,0,0,0,0
shes powerfulllllllllllll,product quality,1,0,0,0,0,0
literally one best model time,product quality,1,0,0,0,0,0
shes literally heaven,product quality,1,0,0,0,0,0
walk posture gesture everything,product quality,1,0,0,0,0,0
look like lupita,product quality,1,0,0,0,0,0
way subtly look step,product quality,1,0,0,0,0,0
goegeous,product quality,1,0,0,0,0,0
right model century,product quality,1,0,0,0,0,0
find,product quality,1,0,0,0,0,0
need dress,product quality,1,0,0,0,0,0
need need need,product quality,1,0,0,0,0,0
ill pay see,product quality,1,0,0,0,0,0
take money,product quality,1,0,0,0,0,0
officialllaura,product quality,1,0,0,0,0,0
simp chuuyi shshshsh,product quality,1,0,0,0,0,0
whole neighborhood feel wrath purchase dress,product quality,1,0,0,0,0,0
need,product quality,1,0,0,0,0,0
giving ada,product quality,1,0,0,0,0,0
weve gotten different version zayn le hr im living,product quality,1,0,0,0,0,0
zayn always look good every hair cut,product quality,1,0,0,0,0,0
whatever ohhh myy,product quality,1,0,0,0,0,0
yonngi didnt enlist would seen yoongi zayn im cryiing,product quality,1,0,0,0,0,0
zayn took fyp curious boy gonna sayyy niall liam louis harry,product quality,1,0,0,0,0,0
want bad,product quality,1,0,0,0,0,0
look young,product quality,1,0,0,0,0,0
casually slayin,product quality,1,0,0,0,0,0
getting content two day didnt year need thank,product quality,1,0,0,0,0,0
suit isnt lying mean look good,product quality,1,0,0,0,0,0
bro really dropped vees edit,product quality,1,0,0,0,0,0
best edit ive ever seen hazbin hotel character,product quality,1,0,0,0,0,0
fit well,product quality,1,0,0,0,0,0
know one hazbin hotel edit,product quality,1,0,0,0,0,0
love vees bald except velvette lmao,product quality,1,0,0,0,0,0
onethe vees edit,product quality,1,0,0,0,0,0
fair seraaa,product quality,1,0,0,0,0,0
song literally meant,product quality,1,0,0,0,0,0
fit great,product quality,1,0,0,0,0,0
one vox edit fr,product quality,1,0,0,0,0,0
u best sweet fragrance,product quality,1,0,0,0,0,0
top summer fragrance,product quality,1,0,0,0,0,0
