Text,brand_label,emotion_label
"thats im talking,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"really beautiful,",['product quality'],['love']
"yall dont get talk fashiok way u dont understand anything,",['reputation & heritage'],['disappointed']
"happy holidays selena noura,",['reputation & heritage'],['excited']
"listen cartier bracelet fell tracks idc causing whole day delays im getting back,","['product quality', 'customer service']",['disappointed']
"would happily wait mean someone getting 6k cartier bracelet back,",['customer service'],['love']
"wouldve happily late work meant somebody getting cartier back,",['customer service'],['love']
"kim theres people dying,",['reputation & heritage'],['disappointed']
"one person taking care jewellery really worth delay many people someone could something urgent going,",['customer service'],['disappointed']
"ever found train delayed bc someone dropped bracelet theyd go witness protection,",['customer service'],['disappointed']
"opens browser searches cartier bracelet im stopping train,",['reputation & heritage'],['excited']
"people even manage drop stuff tracks like wrong,",['customer service'],['disappointed']
"instagram priscyescoto,",['reputation & heritage'],['love']
"yeah look forward thats hour time,",['customer service'],['excited']
"love nail tech look forward two hour appointments lmao,",['customer service'],['love']
"nail tech one favourite people whole world,",['customer service'],['love']
"mine books rushes still perfectly,",['product quality'],['love']
"uno de champions indiscutible almighty janrolyrics2,",['reputation & heritage'],['love']
"randxm__stuff true,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"andre dwt,",['reputation & heritage'],['neutral']
"dont understand spending money put eachother car,",['customer service'],['disappointed']
"scar grind mine wouldnt give key back pliers wouldnt cut,",['product quality'],['disappointed']
"anyone else think pin goes though wrist,",['product quality'],['bad']
"elegance radiance jisoo glows classically expensive,",['reputation & heritage'],['love']
"jisoo rarely wants wear clothes like wears gives vibe like rich mommy,",['reputation & heritage'],['love']
"jisoo looks pretty colour black,",['reputation & heritage'],['love']
"looks beautiful ceo rich jisso,",['reputation & heritage'],['love']
"cartier fighting,",['reputation & heritage'],['horrible']
"confidence lately always shy walk buh gurl getting im happy em seem happy free lately,","['reputation & heritage', 'customer service']",['happy']
"started tearing soon heard,",['product quality'],['disappointed']
"new gen think carti stick wlr sounds yall dont know carti change lot,",['reputation & heritage'],['love']
"main character,",['reputation & heritage'],['love']
"video really nice,",['product quality'],['love']
"everytime see fyp gets better better better incredible musician vocalist,",['reputation & heritage'],['amazing']
"isnt sound another singer dueted sounds like voice,",['product quality'],['neutral']
"please make full version,",['customer service'],['disappointed']
"covered goosebumps,",['product quality'],['love']
"youre amazing excited music makes day every time see one,",['product quality'],"['amazing', 'excited']"
"tried type yall underrated said yall underaged,",['reputation & heritage'],['bad']
"agree helen never touch lady gaga,",['reputation & heritage'],['hate']
"wann face reveal,",['customer service'],['excited']
"wann face revel,",['reputation & heritage'],['excited']
"celine ill anything u,",['reputation & heritage'],['love']
"celine love languagenya act service ya,",['customer service'],['love']
"celine acting like possessive boyfriend uh,",['customer service'],['disappointed']
"hahahaha celine lisa cant wear others brand mine afterceline make new product similar lisa wear,","['product quality', 'reputation & heritage']",['excited']
"type necessity,",['product quality'],['neutral']
"would made 30k month,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited']"
"bro scared hes gon na next,",['customer service'],['horrible']
"blink twice need help,",['customer service'],['disappointed']
"saw couple dont wan na like,",['product quality'],['disappointed']
"looks scared,",['customer service'],['horrible']
"someone help felix im serious rn omg,",['customer service'],['excited']
"imagine bathroom saying mom pick phone,",['customer service'],['confused']
"want afford groceries,",['customer service'],['disappointed']
"𝑅𝑒𝑛 توته us grow uppp,",['reputation & heritage'],['excited']
"also better chanel,",['reputation & heritage'],['better']
"victoras secret store awesome,",['customer service'],['love']
"much shorter ones,",['product quality'],['disappointed']
"dress impress boots addictionlily,",['product quality'],['love']
"hazel jakksson lian car_lvr69 piccoloisnumber1 need,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great']"
"trap family friendly,",['reputation & heritage'],['love']
"stop theyre actually gorgeous dresses expensive,",['product quality'],['love']
"two fav colors,",['product quality'],['love']
"buna im black onee youu,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"boy quick feet,",['product quality'],['excited']
"honestly best case history,",['reputation & heritage'],['love']
"put yo money first last,",['customer service'],['disappointed']
"plan needed platform,",['customer service'],['neutral']
"would kick wouldve crying,","['product quality', 'customer service']",['disappointed']
"died drip appreciate tho,",['product quality'],['love']
"nah funeral fit actually hard,",['product quality'],['love']
"sounds pretty much,",['product quality'],['neutral']
"actually fire,",['product quality'],['love']
"bro started speaking fortnite npc,",['customer service'],['disappointed']
"bad education,",['reputation & heritage'],['bad']
"poppymxx omg bad education,",['reputation & heritage'],['bad']
"fits serving hard lately,",['product quality'],['excited']
"purple one fire ann look amazing fire colours,",['product quality'],['amazing']
"purple look everything omg,",['product quality'],['excited']
"words really given woman renaissance love,",['reputation & heritage'],['love']
"every single one insane purple jaw floor,",['product quality'],['amazed']
"subtle subtle rebrand transition back fashion space honestly wonderful watch,",['reputation & heritage'],['wonderful']
"thank styling dear andrea,",['customer service'],['love']
"second burberry scent smells good,",['product quality'],['love']
"burberry absolute best,","['product quality', 'reputation & heritage']",['love']
"finally got brazilian crush literal heaven,",['product quality'],['love']
"burberry first real perfume ever bought second smelled sample knew one,",['product quality'],['love']
"thank u sm name burberry perfume forogt write sephora,",['product quality'],['love']
"shes icon,",['reputation & heritage'],['love']
"𝕄𝕆𝕆ℕ plsss everyone plsss follow account plsss chl3jfk,",['reputation & heritage'],['excited']
"hope one day,",['reputation & heritage'],['excited']
"lil brother said eat last piece cake,",['customer service'],['disappointed']
"real life wednesday,",['reputation & heritage'],['love']
"song makes everything powerful,",['reputation & heritage'],['love']
"screamed hadids appear,",['reputation & heritage'],['excited']
"thats,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"way would forget rip bad boy right,",['reputation & heritage'],['bad']
"never knew thanks queen,",['reputation & heritage'],['love']
"today years old,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great']"
"coat probably feels loved,",['product quality'],['love']
"facewithrollingeyesfacewithrollingeyes,",['customer service'],['disappointed']
"hyein real model,",['reputation & heritage'],['love']
